33,1270001000145,01,0,2015-11-20,2015-10-05,"アロー産業株式会社",,301,"鳥取県","鳥取市","久末８６番地１",,31,201,6891123,,,,,,,2015-10-05
34,1270001000153,01,0,2015-11-20,2015-10-05,"株式会社加藤紙店",,301,"鳥取県","鳥取市","栄町６０９番地",,31,201,6800831,,,,,,,2015-10-05
35,1270001000178,01,0,2015-11-20,2015-10-05,"共栄製本株式会社",,301,"鳥取県","鳥取市","徳尾１２５番地１４",,31,201,6800934,,,,,,,2015-10-05
36,1270001000211,01,0,2015-11-20,2015-10-05,"株式会社コクヨＭＶＰ",,301,"鳥取県","鳥取市","湖山町南２丁目２０１番地",,31,201,6800945,,,,,,,2015-10-05
37,1270001000228,01,0,2015-11-20,2015-10-05,"株式会社光和電工",,301,"鳥取県","鳥取市","浜坂東１丁目１番１号",,31,201,6800002,,,,,,,2015-10-05
38,1270001000244,01,0,2015-11-20,2015-10-05,"株式会社サウンドシティ",,301,"鳥取県","鳥取市","湖山町北３丁目１１８番地",,31,201,6800941,,,,,,,2015-10-05
39,1270001000260,01,0,2015-11-20,2015-10-05,"株式会社三創グリーン",,301,"鳥取県","鳥取市","新９３番地２１",,31,201,6800861,,,,,,,2015-10-05
40,1270001000269,01,0,2015-11-20,2015-10-05,"三洋製紙株式会社",,301,"鳥取県","鳥取市","古市１８５番地",,31,201,6800865,,,,,,,2015-10-05
41,1270001000277,01,0,2015-11-20,2015-10-05,"サイトウコンサルタント株式会社",,301,"鳥取県","鳥取市","千代水２丁目１２１番地２",,31,201,6800911,,,,,,,2015-10-05
42,1270001000285,01,0,2015-11-20,2015-10-05,"三和商事株式会社",,301,"鳥取県","鳥取市","千代水１丁目２２番地２",,31,201,6800911,,,,,,,2015-10-05
43,1270001000319,01,0,2015-11-20,2015-10-05,"株式会社清水",,301,"鳥取県","鳥取市","古海５４２番地１",,31,201,6800921,,,,,,,2015-10-05
44,1270001000327,01,0,2015-11-20,2015-10-05,"株式会社シンカロン",,301,"鳥取県","鳥取市","古海３０１番地７",,31,201,6800921,,,,,,,2015-10-05
45,1270001000368,01,0,2015-11-20,2015-10-05,"ソフトウエア・サプライ株式会社",,301,"鳥取県","鳥取市","戎町４１３番地",,31,201,6800055,,,,,,,2015-10-05
